Molecule,SF0,SF1,SF2,SF3,SF4,SF5,SF6,SF7,SF8,SF9,SF10,SF11,SF12,SF13,SF14,SF15,SF16,SF17,SF18,SF19,SF20,SF21,SF22,SF23,SF24,SF25,SF26,SF27,SF28,SF29,SF30,SF31,SF32,SF33,SF34,SF35,SF36,SF37,SF38,SF39,SF40,SF41,SF42,SF43,SF44,SF45,SF46,SF47,SF48,SF49,SF50,SF51,SF52,SF53,SF54,SF55,SF56,SF57,SF58,SF59,SF60,SF61,SF62,SF63,SF64,SF65,SF66,SF67,SF68,SF69,SF70,SF71,SF72,SF73,SF74,SF75,SF76,SF77,SF78,SF79,SF80,SF81,SF82,SF83,SF84,SF85,SF86,SF87,SF88,SF89,SF90,SF91,SF92,SF93,SF94,SF95,SF96,SF97,SF98,SF99,SF100,SF101,SF102,SF103,SF104,SF105,SF106,SF107,SF108,SF109,SF110,SF111,SF112,SF113,SF114,SF115,SF116,SF117,SF118,SF119,SF120,SF121,SF122,SF123,SF124,SF125,SF126,SF127,SF128,SF129,SF130,SF131,SF132,SF133,SF134,SF135,SF136,SF137,SF138,SF139,SF140,SF141,SF142,SF143,SF144,SF145,SF146,SF147,SF148,SF149,SF150,SF151,SF152,SF153,SF154,SF155,SF156,SF157,SF158,SF159,SF160,SF161,SF162,SF163,SF164,SF165,SF166,SF167,SF168,SF169,SF170,SF171,SF172,SF173,SF174,SF175,SF176,SF177,SF178,SF179,SF180,SF181,SF182,SF183,SF184,SF185,SF186,SF187,SF188,SF189,SF190,SF191,SF192,SF193,SF194,SF195,SF196,SF197,SF198,SF199,SF200,SF201,SF202,SF203,SF204,SF205,SF206,SF207,SF208,SF209,SF210,SF211,SF212,SF213,SF214,SF215,SF216,SF217,SF218,SF219,SF220,SF221,SF222,SF223,SF224,SF225,SF226,SF227,SF228,SF229,SF230,SF231,SF232,SF233,SF234,SF235,SF236,SF237,SF238,SF239,SF240,SF241,SF242,SF243,SF244,SF245,SF246,SF247,SF248,SF249,SF250,SF251,SF252,SF253,SF254,SF255,SF256,SF257,SF258,SF259,SF260,SF261,SF262,SF263,SF264,SF265,SF266,SF267,SF268,SF269,SF270,SF271,SF272,SF273,SF274,SF275,SF276,SF277,SF278,SF279,SF280,SF281,SF282,SF283,SF284,SF285,SF286,SF287,SF288,SF289,SF290,SF291,SF292,SF293,SF294,SF295,SF296,SF297,SF298,SF299,SF300,SF301,SF302,SF303,SF304,SF305,SF306,SF307,SF308,SF309,SF310,SF311,SF312,SF313,SF314,SF315,SF316,SF317,SF318,SF319,SF320,SF321,SF322,SF323,SF324,SF325,SF326,SF327,SF328,SF329,SF330,SF331,SF332,SF333,SF334,SF335,SF336,SF337,SF338,SF339,SF340,SF341,SF342,SF343,SF344,SF345,SF346,SF347,SF348,SF349,SF350,SF351,SF352,SF353,SF354,SF355,SF356,SF357,SF358,SF359,SF360,SF361,SF362,SF363,SF364,SF365,SF366,SF367,SF368,SF369,SF370,SF371,SF372,SF373,SF374,SF375,SF376,SF377,SF378,SF379,SF380,SF381,SF382,SF383,SF384,SF385,SF386,SF387,SF388,SF389,SF390,SF391,SF392,SF393,SF394,SF395,SF396,SF397,SF398,SF399,SF400,SF401,SF402,SF403,SF404,SF405,SF406,SF407,SF408,SF409,SF410,SF411,SF412,SF413,SF414,SF415,SF416,SF417,SF418,SF419,SF420,SF421,SF422,SF423,SF424,SF425,SF426,SF427,SF428,SF429,SF430,SF431,SF432,SF433,SF434,SF435,SF436,SF437,SF438,SF439,SF440,SF441,SF442,SF443,SF444,SF445,SF446,SF447,SF448,SF449,SF450,SF451,SF452,SF453,SF454,SF455,SF456,SF457,SF458,SF459,SF460,SF461,SF462,SF463,SF464,SF465,SF466,SF467,SF468,SF469,SF470,SF471,SF472,SF473,SF474,SF475,SF476,SF477,SF478,SF479,SF480,SF481,SF482,SF483,SF484,SF485,SF486,SF487,SF488,SF489,SF490,SF491,SF492,SF493,SF494,SF495,SF496,SF497,SF498,SF499,SF500,SF501,SF502,SF503,SF504,SF505,SF506,SF507,SF508,SF509,SF510,SF511,SF512,SF513,SF514,SF515,SF516,SF517,SF518,SF519,SF520,SF521,SF522,SF523,SF524,SF525,SF526,SF527,SF528,SF529,SF530,SF531,SF532,SF533,SF534,SF535,SF536,SF537,SF538,SF539,SF540,SF541,SF542,SF543,SF544,SF545,SF546,SF547,SF548,SF549,SF550,SF551,SF552,SF553,SF554,SF555,SF556,SF557,SF558,SF559,SF560,SF561,SF562,SF563,SF564,SF565,SF566,SF567,SF568,SF569,SF570,SF571,SF572,SF573,SF574,SF575,SF576,SF577,SF578,SF579,SF580,SF581,SF582,SF583,SF584,SF585,SF586,SF587,SF588,SF589,SF590,SF591,SF592,SF593,SF594,SF595,SF596,SF597,SF598,SF599,SF600,SF601,SF602,SF603,SF604,SF605,SF606,SF607,SF608,SF609,SF610,SF611,SF612,SF613,SF614,SF615,SF616,SF617,SF618,SF619,SF620,SF621,SF622,SF623,SF624,SF625,SF626,SF627,SF628,SF629,SF630,SF631,SF632,SF633,SF634,SF635,SF636,SF637,SF638,SF639,SF640,SF641,SF642,SF643,SF644,SF645,SF646,SF647,SF648,SF649,SF650,SF651,SF652,SF653,SF654,SF655,SF656,SF657,SF658,SF659,SF660,SF661,SF662,SF663,SF664,SF665,SF666,SF667,SF668,SF669,SF670,SF671,SF672,SF673,SF674,SF675,SF676,SF677,SF678,SF679,SF680,SF681,SF682,SF683,SF684,SF685,SF686,SF687,SF688,SF689,SF690,SF691,SF692,SF693,SF694,SF695,SF696,SF697,SF698,SF699,SF700,SF701,SF702,SF703,SF704,SF705,SF706,SF707,SF708,SF709,SF710,SF711,SF712,SF713,SF714,SF715,SF716,SF717,SF718,SF719,SF720,SF721,SF722,SF723,SF724,SF725,SF726,SF727,SF728,SF729,SF730,SF731,SF732,SF733,SF734,SF735,SF736,SF737,SF738,SF739,SF740,SF741,SF742,SF743,SF744,SF745,SF746,SF747,SF748,SF749,SF750,SF751,SF752,SF753,SF754,SF755,SF756,SF757,SF758,SF759,SF760,SF761,SF762,SF763,SF764,SF765,SF766,SF767,SF768,SF769,SF770,SF771,SF772,SF773,SF774,SF775,SF776,SF777,SF778,SF779,SF780,SF781,SF782,SF783,SF784,SF785,SF786,SF787,SF788,SF789,SF790,SF791,SF792,SF793,SF794,SF795,SF796,SF797,SF798,SF799,SF800,SF801,SF802,SF803,SF804,SF805,SF806,SF807,SF808,SF809,SF810,SF811,SF812,SF813,SF814,SF815,SF816,SF817,SF818,SF819,SF820,SF821,SF822,SF823,SF824,SF825,SF826,SF827,SF828,SF829,SF830,SF831,SF832,SF833,SF834,SF835,SF836,SF837,SF838,SF839,SF840,SF841,SF842,SF843,SF844,SF845,SF846,SF847,SF848,SF849,SF850,SF851,SF852,SF853,SF854,SF855,SF856,SF857,SF858,SF859,SF860,SF861,SF862,SF863,SF864,SF865,SF866,SF867,SF868,SF869,SF870,SF871,SF872,SF873,SF874,SF875,SF876,SF877,SF878,SF879,SF880,SF881,SF882,SF883,SF884,SF885,SF886,SF887,SF888,SF889,SF890,SF891,SF892,SF893,SF894,SF895,SF896,SF897,SF898,SF899,SF900,SF901,SF902,SF903,SF904,SF905,SF906,SF907,SF908,SF909,SF910,SF911,SF912,SF913,SF914,SF915,SF916,SF917,SF918,SF919,SF920,SF921,SF922,SF923,SF924,SF925,SF926,SF927,SF928,SF929,SF930,SF931,SF932,SF933,SF934,SF935,SF936,SF937,SF938,SF939,SF940,SF941,SF942,SF943,SF944,SF945,SF946,SF947,SF948,SF949,SF950,SF951,SF952,SF953,SF954,SF955,SF956,SF957,SF958,SF959,SF960,SF961,SF962,SF963,SF964,SF965,SF966,SF967,SF968,SF969,SF970,SF971,SF972,SF973,SF974,SF975,SF976,SF977,SF978,SF979,SF980,SF981,SF982,SF983,SF984,SF985,SF986,SF987,SF988,SF989,SF990,SF991,SF992,SF993,SF994,SF995,SF996,SF997,SF998,SF999,Energy
Dy_L10_DMF_DMF_DMF_O,97.4647,76.3766,50.2506,26.0474,9.70997,122.931,87.4713,53.6517,29.7283,22.6271,9.63517,1.73262,150.9,230.534,190.771,138.657,84.6076,41.1101,33.406,6.04411,0.0,18.0354,12.1929,27.5527,20.3122,12.4479,6.28336,3.42998,1.72321,14.467,10.4739,2.8488,1.95197,6.29825,34.7464,57.6364,74.8188,66.739,73.7761,16.5598,13.5157,2.37673,9.46462,39.5913,36.8346,106.71,87.0764,64.8401,93.6325,141.343,147.043,113.756,17.244,2.63121,12.3985,14.6675,0.0,0.286506,16.3508,11.9564,17.3056,2.09897,4.54412,4.18046,6.44685,5.59073,9.68152,3.00553,0.0,0.0,4.67351,49.0224,33.206,2.50555,27.2449,18.5833,0.866787,7.1655,2.39912,23.8871,178.013,104.864,15.0186,107.478,61.5394,7.33018,48.2714,25.8314,16.0023,44.4177,29.3617,27.6929,18.7824,11.7716,14.4517,9.04121,7.52688,4.50871,25.8278,170.26,92.4596,15.7449,101.506,54.0974,6.8251,42.1148,10.7439,48.8235,21.5783,16.1342,10.0524,5.11711,3.14497,5.99911,94.951,73.897,58.0295,46.4397,26.6699,22.3279,9.09314,42.2804,349.896,219.275,25.9365,208.564,128.63,11.3004,86.5792,51.7903,22.1826,12.6358,53.5485,38.2024,34.2996,16.4771,11.127,8.89154,6.12759,43.2337,324.043,191.332,26.9513,201.995,118.87,88.2021,51.3742,21.4919,90.1419,52.3411,57.1367,33.0226,16.6195,11.9821,7.16133,5.13042,1.62854,0.0,0.0,0.0,9.27893,0.413679,0.0,22.5138,31.1421,45.5698,27.8086,28.9294,8.15541,3.94745,7.31944,4.9928,3.87799,9.64232,1.48662,7.85257,4.28996,3.3984,1.91346,0.833775,0.0,0.0,0.0,0.0,0.0,14.8387,10.8198,0.992482,12.16,8.52888,1.57577,16.6269,11.3673,8.78643,6.18558,6.89727,9.55717,4.29586,2.21352,23.9735,16.706,4.77186,56.2448,39.5764,24.1835,16.296,10.2701,31.6914,0.247868,1.04976,0.743314,6.25721,4.30627,3.9243,2.80996,9.45219,3.6855,37.346,24.803,52.0159,32.1892,18.4155,12.1509,1.00461,3.98231,5.49129,12.1538,8.87462,28.1844,20.0048,12.3648,9.28159,19.5834,10.9223,75.7405,53.2865,8.4388,107.421,77.8777,37.4587,26.6132,10.6473,3.67886,26.9683,15.1111,8.42271,84.7075,56.4857,6.35274,62.668,41.7276,20.7481,13.711,21.9319,14.4553,15.6657,10.1124,7.81175,5.23988,0.785457,0.568595,7.33577,5.79996,7.39555,5.52543,0.0,0.0,15.7597,7.56183,0.50205,0.294766,3.11024,2.10442,0.762653,5.54731,1.98529,0.391603,1.86123,1.12477,0.0,0.0,0.0,0.0,13.3016,178.492,132.587,7.79472,109.388,82.0471,3.10121,47.1909,35.92,12.7513,9.81504,51.1854,520.172,354.859,31.9243,325.491,222.333,14.6711,148.095,100.715,4.98012,45.8446,29.8759,9.45127,5.34424,9.65756,106.713,73.8173,6.02554,69.0877,48.2041,33.195,23.7548,4.42529,59.6297,44.4618,35.7104,26.4351,14.6827,3.85078,2.52826,0.0,0.0,7.88857,6.16884,47.8533,429.53,278.709,30.8798,273.841,176.586,125.819,80.0618,4.51764,36.575,22.4229,5.65985,15.1684,115.102,68.6125,9.94137,70.5569,40.1646,31.4851,16.5023,4.72383,63.0637,47.3119,2.81291,37.3173,27.9802,15.0553,11.1891,0.0,0.0,0.0,0.0,17.3249,9.32951,5.60942,2.96125,0.924411,18.9174,13.8859,11.8682,8.93442,5.20033,0.0,3.97601,2.59566,2.48917,1.68409,0.0,25.0246,356.103,270.546,15.8286,234.521,180.206,7.18082,117.582,92.6827,44.2493,36.6364,0.446596,14.108,12.2698,107.577,1126.71,781.05,71.8911,742.527,511.95,36.5239,367.667,250.524,13.0052,126.735,84.4799,30.0012,19.7883,15.6037,186.19,133.937,124.004,89.1166,64.8939,46.9869,26.6906,7.13215,86.5236,62.6928,51.4816,37.1261,1.84409,21.6428,15.4671,6.42503,4.53431,0.0,0.0,0.0,0.0,23.7036,16.895,12.187,8.50041,100.184,900.341,584.644,67.41,609.37,396.124,34.1098,314.238,205.376,11.3742,111.129,74.001,23.677,16.4737,29.6428,271.382,177.943,19.7959,178.255,115.812,89.1892,57.5334,31.6057,20.7027,7.00254,7.12625,111.098,86.5044,3.90316,61.5,48.0877,21.2317,16.6694,3.6367,2.82319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5504,38.6469,44.0765,32.4078,18.2306,15.7658,11.7096,9.44335,7.18365,3.84775,29.6117,19.144,18.6124,12.1627,8.6825,0.0,0.0,4.0216,2.93484,2.10346,1.49988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5585,51.5339,49.0849,35.0389,25.949,18.277,6.08149,14.663,166.857,119.604,107.332,75.9193,53.4751,36.7765,18.3819,13.6738,9.00494,6.71029,34.7859,23.9787,21.4048,14.7604,9.2785,9.85931,7.05306,3.92366,15.4348,145.647,96.674,94.3651,62.7093,46.9274,31.4227,17.3356,11.949,47.1309,31.5809,3.0515,27.5143,18.1515,10.5948,60.6882,47.1012,37.8647,29.3358,16.622,0.0,27.0717,19.639,2.60107,2.1913,0.357182,8.35581,6.25365,31.4139,23.4537,18.1967,13.842,7.28186,5.79701,1.8859,6.97966,81.4003,58.6713,3.89458,45.1031,32.4954,16.2291,11.6269,3.40342,2.34713,35.7543,25.2027,21.0159,14.7892,15.3571,10.8676,9.16346,6.48154,3.63173,2.55757,0.0,0.0,11.7221,8.60596,5.56631,3.44529,4.06522,47.0613,33.4776,24.1947,17.2411,7.44854,5.31538,44.7088,30.0419,25.2219,16.5399,15.3113,11.8119,8.39846,6.51816,2.88177,2.25621,0.0,0.0,12.909,7.6656,2.99263,0.771334,0.212747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7842,15.0352,11.0113,5.07999,7.82411,4.4004,6.36603,4.52338,2.56166,19.2941,13.8417,8.93813,21.0484,11.9716,8.381,17.4715,13.0626,9.91409,6.77751,25.5321,19.2569,3.18611,52.555,40.6831,8.72334,101.544,72.7333,7.78822,84.5203,59.0813,7.94191,4.16809,30.535,17.5746,13.0327,139.655,98.9879,31.0913,298.589,199.467,24.1055,235.242,158.091,24.4086,51.0692,37.1646,55.3007,37.4521,42.4683,30.6162,2.61379,1.67388,13.2711,10.218,36.4968,27.6415,30.3575,22.4938,0.0,5.62528,4.57938,6.24413,18.9754,10.053,107.168,73.5816,25.6496,238.831,156.646,17.66,167.782,111.75,3.39562,24.5634,11.325,69.3765,43.5247,59.6046,40.8025,0.890979,8.7179,6.55201,35.8665,27.5181,31.4216,23.5524,0.0,7.78214,3.71601,7.29898,10.3456,4.39148,0.553942,1.96719,27.2251,23.8796,0.840807,17.1175,14.4101,5.79491,70.6041,51.8252,13.4562,182.559,136.194,9.49167,124.353,92.1342,4.1948,55.0348,38.3151,12.2197,99.4586,60.733,32.7203,367.964,262.682,51.0453,550.58,386.663,32.9498,363.229,255.865,22.4602,19.8259,15.3867,43.2323,31.531,76.0965,56.0751,4.49521,61.1308,45.6761,4.3372,2.05519,1.42993,8.54688,6.24662,4.42715,56.3012,41.4339,53.1498,39.2909,0.0,0.0,0.0,0.0,0.0,24.0128,21.5498,16.724,50.6182,37.7466,126.359,86.444,36.1538,313.781,199.584,41.9237,364.738,233.286,26.2421,233.462,152.014,14.6519,37.1934,25.2062,9.779,84.3005,52.9442,10.9984,106.572,71.6676,83.5355,58.0354,0.00311247,0.86609,0.6163,0.717875,11.4895,9.18693,3.77965,66.9508,53.6985,70.2512,54.4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4992,5.28869,32.5428,24.309,29.2355,21.2234,4.25207e-07,5.00154,3.87308,5.40743,3.74866,2.51345,12.1726,8.1674,3.21774,0.0,0.0,0.0,0.0,0.0,0.0,0.0213315,21.3509,57.9085,40.2236,31.6395,23.6373,23.5051,17.6934,36.7105,38.3882,26.248,69.1447,52.2457,70.8882,52.0805,1.79442,17.2516,12.9192,16.7657,12.4879,20.1617,26.144,17.6982,17.6533,12.0356,2.17791,6.7468,9.33073,21.4822,41.4846,27.6477,56.0961,36.9267,50.2031,33.4163,13.3468,32.8217,21.052,24.9795,17.8322,15.4881,39.425,31.8141,25.9799,20.3813,0.0,11.8366,13.365,2.8178,2.26232,1.75072,1.80163,5.91412,3.88146,0.328309,5.63471,4.54867,20.9234,14.8652,20.1779,14.3591,1.89446,0.963605,0.804161,8.65949,6.2356,54.6976,39.4868,62.9487,45.3042,12.1838,8.28871,28.7444,20.33,20.1418,14.3983,4.09464,3.07141,13.9812,10.0342,8.01966,5.63805,0.0,5.32053,1.20466e-05,0.0620749,0.0454538,1.88197,1.38671,34.5357,24.3664,49.0948,34.3809,6.85721,4.04065,39.3528,27.1153,30.6152,21.8314,2.00857,1.59683,14.886,11.6968,11.2693,8.62803,0.0,0.0,2.65611,8.28809,7.92033,7.83112,3.85728,0.0,1.41449,1.03614,0.513792,0.395624,0.0,0.0,1.15077,2.48681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108836,2.18364,1.57386,3.3934,16.5935,12.2335,20.8448,15.1656,2.13698,5.73215,4.07854,3.45881,1.68632,5.85191,4.15976,23.3447,9.62165,17.8817,6.1131,4.99879,10.0727,2.91616,2.3881,0.1689355384960436
Dy_L10_DMF_DMF_O_O,80.9184,63.0391,40.9981,20.7918,7.57635,112.556,78.9725,47.436,25.6989,19.1733,9.88973,2.06964,139.239,222.304,184.768,135.044,82.8944,40.5678,29.962,5.30269,0.0,14.9449,9.67893,24.6181,17.9809,12.3824,6.95153,4.4475,2.81128,13.6414,9.67294,2.22372,2.01073,5.42504,25.7238,47.3423,64.4154,56.5587,67.6909,12.5536,13.1177,2.38578,8.37749,33.4462,33.3024,101.058,84.1951,64.4404,92.5159,135.91,141.817,106.661,15.8635,1.75417,12.3108,14.6808,0.0,0.192552,15.4458,9.95165,16.1857,2.1702,4.44824,3.53343,6.19192,4.24832,8.16642,3.03273,0.0,0.0,3.51725,36.6244,24.8099,1.8358,19.8937,13.5935,0.608633,5.0552,1.6242,19.4853,146.313,86.5037,11.8735,85.7639,49.3844,5.50588,36.6449,19.7773,11.401,32.7988,21.7383,19.9245,13.5116,8.18784,15.4113,9.29795,8.98992,5.10639,25.0264,161.574,86.4541,15.2422,96.0293,50.3008,6.62246,39.8896,10.3609,39.9384,17.8135,14.4983,9.45049,4.62374,2.44394,4.90416,77.9948,60.9219,46.2932,37.2723,20.2495,17.1,6.48041,40.1222,333.08,208.946,24.623,197.92,121.936,10.7886,82.2352,48.9814,21.432,12.1431,43.6846,30.8428,26.6488,14.4416,9.2377,7.41435,4.85401,42.2036,315.082,185.585,26.3605,196.773,115.505,86.0606,49.9863,20.9832,84.7871,50.1286,53.7156,31.6757,16.4308,12.1709,7.02845,5.18941,1.54371,0.0,0.0,0.0,9.26135,0.44859,0.0,16.5455,26.3469,42.5698,25.5647,27.0062,7.73257,3.82097,8.00472,5.8464,4.78104,9.09709,1.62497,7.64715,4.01826,3.27721,2.11586,0.909236,0.0,0.0,0.0,0.0,0.0,9.88085,7.20455,0.693515,8.58694,6.05851,1.25582,13.4657,9.25333,7.14659,4.9999,4.57912,6.6895,3.03432,1.81839,18.7035,12.753,4.42556,51.4945,36.0002,22.7412,15.3569,6.87787,21.6575,0.46364,0.934417,0.65005,5.85313,4.12335,3.30706,2.3695,9.40792,3.41262,34.335,22.7579,50.5656,31.1744,18.6071,12.2747,0.739011,2.64377,3.84376,9.60818,7.29939,25.9255,18.6805,11.5951,8.61633,19.4925,10.8619,69.6323,48.771,8.12192,104.599,76.105,37.8722,26.9914,11.6038,3.38783,26.1382,14.607,8.16338,81.0895,53.8372,6.12489,60.195,40.0402,19.1897,12.607,21.2392,14.1867,14.7175,9.56482,6.70158,4.56325,0.720944,0.54559,8.09128,6.38571,7.73649,5.79655,0.0,0.0,10.7928,7.29056,0.456343,0.289903,2.90018,1.96596,0.570582,4.95091,2.20927,0.348681,2.05328,1.2451,0.0,0.0,0.0,0.0,11.0912,144.647,106.877,6.45359,87.4345,65.1734,2.50932,36.616,27.7031,9.3383,7.17036,43.7766,450.587,308.424,26.9323,278.696,191.112,11.9564,123.175,84.2607,3.76606,35.7597,23.5786,6.72449,3.85123,7.32165,86.1644,60.9388,4.5169,54.8602,39.0386,25.5244,18.5145,4.4678,56.1295,41.1169,34.4477,24.8482,15.2483,4.89237,2.9431,0.0,0.0,9.02318,7.3824,45.1988,402.319,260.332,29.2091,255.352,163.727,116.746,73.4429,4.35962,33.9269,20.3503,5.32848,12.5499,101.143,62.7361,8.00428,59.7527,35.3792,24.8417,13.3949,4.45535,62.7306,47.7539,2.56699,36.717,28.1135,14.3643,11.0713,0.0,0.0,0.0,0.0,17.1849,10.9184,5.75418,3.0307,0.91398,18.9844,13.8646,12.0581,8.99661,5.40382,0.0,4.24428,2.84338,2.66844,1.84829,0.0,22.7423,321.594,244.222,14.1034,207.046,158.949,6.13486,99.392,78.3266,34.8621,28.9644,0.316951,10.2435,8.957,103.098,1083.21,752.097,68.9892,714.019,492.908,35.1182,352.762,240.256,12.5695,121.267,80.4828,29.0748,19.0897,14.014,164.27,117.452,107.154,76.4408,53.6517,38.3497,20.4816,6.6628,80.5798,58.5431,46.2728,33.4852,1.52154,18.0592,12.9747,4.76436,3.38867,0.0,0.0,0.0,0.0,24.9162,17.5994,12.9609,8.98448,96.8406,859.41,554.735,65.4118,586.354,379.651,33.2371,305.015,198.989,11.1156,108.495,72.2038,23.1955,16.1291,27.3617,253.969,167.729,18.3023,168.396,110.567,85.087,55.6915,30.3443,20.2041,6.78913,6.95658,111.779,87.4941,3.7966,62.1064,48.8807,21.4808,17.0294,3.59221,2.84066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0207,38.3526,45.0774,33.0909,18.9407,13.719,10.4874,8.31753,6.53439,3.45417,27.4879,18.1604,16.8409,11.2767,7.40056,0.0,0.0,4.31855,3.09896,2.24051,1.57573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4479,42.6722,38.904,27.7208,19.2309,13.5521,4.26638,12.5861,155.682,114.109,97.6952,70.9869,45.6008,32.3603,18.1708,13.3741,9.28645,6.86011,32.4332,22.421,19.2328,13.2592,7.71443,11.2775,8.44853,4.91291,14.9963,130.477,83.5161,85.0057,54.713,42.3761,27.7011,15.3894,10.4643,42.5966,27.6901,3.0011,25.5158,16.3975,10.2194,58.1088,45.8884,36.0726,28.4426,15.559,0.0,26.6082,19.2525,2.26889,1.91689,0.34776,8.20866,6.30176,31.2044,23.5555,18.5954,14.3373,8.15977,6.62449,2.78476,6.81353,78.8373,56.6164,3.83904,44.4374,31.97,16.3283,11.7294,3.3089,2.31716,33.879,24.5893,20.4934,14.8493,16.2506,11.8302,9.72553,7.11818,3.86914,2.86363,0.0,0.0,12.0368,8.91162,5.82646,3.76474,3.48034,39.9325,28.3635,19.9132,14.1933,5.83593,4.2027,37.486,25.6371,20.3214,13.5791,17.0535,12.9827,9.48862,7.25081,3.31399,2.54138,0.0,0.0,13.014,7.76367,3.06093,0.814625,0.229523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44601,18.6486,14.1124,6.60497,9.56813,5.42105,7.60338,5.0379,2.84026,20.3004,14.2202,9.6544,21.9602,12.7336,8.78308,18.3234,13.9459,10.5759,7.04881,16.7991,12.6773,2.61822,41.1178,31.6473,7.63137,88.8896,63.6521,6.36458,71.1906,50.3455,5.27348,2.89435,21.1213,12.1284,11.253,119.481,84.225,27.9802,274.729,184.734,20.9866,207.87,140.427,16.3895,37.943,27.8115,47.56,33.5589,36.1074,26.4352,2.9411,1.70128,11.2561,8.75989,33.199,24.8314,27.629,20.5432,0.0,6.68095,5.66269,6.70095,18.2594,9.33837,98.9707,67.8359,24.8541,231.48,151.913,17.1829,167.907,113.258,2.28541,19.7143,9.5231,70.2651,46.3411,61.7924,43.4665,0.636751,6.73678,5.16368,31.754,24.4207,30.6685,23.2993,0.0,10.1091,4.26161,5.02991,8.37605,4.16313,0.448727,2.16081,18.2306,15.9809,0.715849,14.1156,11.9044,5.09035,63.1366,46.7517,12.813,178.286,133.902,9.34399,126.362,94.703,4.16406,54.9234,38.3167,12.032,96.598,58.5146,30.2486,345.929,248.516,48.8872,540.109,382.641,31.5725,349.902,246.753,15.0337,15.0461,11.3388,39.1686,28.8425,72.0507,53.3859,4.46184,58.2941,42.9733,2.89724,1.42065,0.988665,7.92516,5.77716,4.72748,57.9266,42.4603,55.9132,41.3822,0.0,0.0,0.0,0.0,0.0,26.2523,22.098,16.7721,49.7641,37.022,124.286,85.013,35.0809,302.093,191.584,40.5578,351.037,224.054,24.4821,208.499,132.959,14.5278,36.1996,24.8908,9.17466,80.83,51.2639,10.296,101.564,68.9408,74.3514,51.6466,0.00248344,0.646233,0.458805,0.6725,12.9056,10.6501,3.85022,70.4684,56.8578,70.5266,54.7052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1186,6.3629,34.0537,25.3108,27.8049,20.0864,4.21156e-07,4.25264,3.43872,4.49243,3.20732,2.69723,13.0467,8.94919,3.44974,0.0,0.0,0.0,0.0,0.0,0.0,0.0144464,14.3668,41.4452,29.0175,32.3191,23.4994,25.108,18.5811,24.6199,34.532,24.6892,76.6428,59.3742,69.5641,51.7808,2.55987,20.0719,14.8254,15.4587,11.2914,15.2213,28.3164,19.0403,18.6517,13.0007,3.14549,8.02769,7.50891,18.342,39.981,26.3094,48.4597,29.9121,42.2648,26.4175,13.6457,30.3155,18.966,20.4989,14.2398,15.2382,38.6236,31.6404,24.8154,19.7499,0.0,12.2186,12.2365,2.71901,1.67674,1.30536,1.98086,5.45231,4.258,0.284179,4.4945,3.52822,19.4853,13.9252,18.7395,13.5225,1.32791,0.695522,0.606587,7.47128,5.56137,46.7824,33.8122,54.4129,38.5629,7.80468,5.41082,22.7868,16.7074,18.1025,13.234,4.46753,3.35862,14.6022,10.4539,8.04987,5.73313,0.0,4.97358,7.83229e-06,0.0495195,0.0364435,1.81084,1.32177,31.3374,21.6103,46.9915,33.0824,5.01637,3.03166,35.2691,24.6559,29.8748,21.6251,2.82629,2.22997,17.2744,13.4404,11.9778,9.0605,0.0,0.0,3.14133,8.3858,6.81505,8.20917,3.84293,0.0,1.44047,1.05654,0.518354,0.400837,0.0,0.0,1.2554,2.43501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973481,3.8381,2.61901,5.12931,22.6869,17.3631,25.5879,19.2338,1.84696,7.31646,5.39602,4.15796,1.40149,7.21431,4.62313,25.7171,9.26217,18.546,6.14975,5.18422,10.3598,2.94755,2.412,0.1348427603830941
